date,AQI,PM10,PM2.5,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
2018-01-08 21:00:00,30.0,30.0,3.0,0.3,11.0,55.0,2.0,50.0,735.125,0.025000000895001,266564.0,275.8348999023437,60.003559997558604,685.0
2018-01-08 22:00:00,29.0,29.0,3.0,0.3,11.0,49.0,2.0,,,,,,,
2018-01-08 23:00:00,25.0,25.0,4.0,0.4,25.0,33.0,2.0,,,,,,,
2018-01-09 00:00:00,23.0,23.0,4.0,0.4,23.0,33.0,2.0,50.0,735.4375,0.025000000982999804,266504.0,275.8344998168945,60.00097999572754,696.875
2018-01-09 01:00:00,26.0,26.0,11.0,0.5,34.0,23.0,2.0,,,,,,,
2018-01-09 02:00:00,34.0,34.0,22.0,0.6,50.0,6.0,2.0,,,,,,,
2018-01-09 03:00:00,43.0,42.0,30.0,0.8,56.0,2.0,2.0,50.0,736.8125,0.025000000777000563,266772.0,275.88850006103513,60.011419998168954,784.25
2018-01-09 04:00:00,50.0,50.0,22.0,0.9,56.0,2.0,2.0,,,,,,,
2018-01-09 05:00:00,45.0,45.0,29.0,0.9,48.0,2.0,2.0,,,,,,,
2018-01-09 06:00:00,46.0,46.0,24.0,0.9,51.0,2.0,2.0,50.0,736.375,0.025000000602999704,266964.0,275.88489990234365,60.01223999786377,778.4375
2018-01-09 07:00:00,51.0,51.0,25.0,0.8,45.0,2.0,2.0,,,,,,,
2018-01-09 08:00:00,53.0,55.0,23.0,0.9,37.0,2.0,2.0,,,,,,,
2018-01-09 09:00:00,63.0,75.0,26.0,1.2,37.0,4.0,2.0,50.0,736.8125,0.02500000049600005,267280.0,275.87049987792966,60.008747993469235,685.625
2018-01-09 10:00:00,71.0,77.0,52.0,1.3,41.0,13.0,4.0,,,,,,,
2018-01-09 11:00:00,44.0,44.0,24.0,0.7,22.0,47.0,2.0,,,,,,,
2018-01-09 12:00:00,38.0,38.0,8.0,0.5,6.0,72.0,2.0,50.0,735.3125,0.025000000376001003,267524.0,275.85609985351556,60.00926399230957,685.0
2018-01-09 13:00:00,24.0,,17.0,0.4,4.0,73.0,2.0,,,,,,,
2018-01-09 14:00:00,80.0,110.0,3.0,0.4,4.0,74.0,2.0,,,,,,,
2018-01-09 15:00:00,65.0,80.0,,0.4,4.0,72.0,2.0,50.0,734.375,0.025000000301999968,267540.0,275.8479998779297,60.00784799194336,685.0
2018-01-09 16:00:00,92.0,134.0,,0.4,3.0,,,,,,,,,
2018-01-09 17:00:00,95.0,139.0,3.0,,4.0,68.0,2.0,,,,,,,
2018-01-09 18:00:00,53.0,56.0,7.0,0.2,5.0,65.0,2.0,50.0,733.75,0.02500000028800033,267948.0,275.8398999023437,60.0107319946289,685.0
2018-01-09 19:00:00,30.0,30.0,5.0,0.2,7.0,62.0,2.0,,,,,,,
2018-01-09 20:00:00,17.0,17.0,8.0,0.3,15.0,51.0,3.0,,,,,,,
2018-01-09 21:00:00,18.0,11.0,3.0,0.2,12.0,56.0,3.0,50.0,736.0,0.02500000143600069,268244.0,275.82850006103513,60.01126399230957,685.0
2018-01-09 22:00:00,20.0,14.0,7.0,0.2,8.0,65.0,2.0,,,,,,,
2018-01-09 23:00:00,21.0,13.0,3.0,0.2,6.0,68.0,2.0,,,,,,,
2018-01-10 00:00:00,51.0,51.0,5.0,0.2,4.0,71.0,2.0,50.0,731.625,0.02500000034200028,268764.0,275.8094000244141,60.00542399597168,698.3125
2018-01-10 01:00:00,40.0,40.0,7.0,0.2,5.0,69.0,2.0,,,,,,,
2018-01-10 02:00:00,20.0,18.0,4.0,0.2,6.0,65.0,2.0,,,,,,,
