date,AQI,PM10,PM2.5,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
2018-01-07 15:00:00,66.0,66.0,48.0,0.7,54.0,41.0,11.0,50.0,754.375,0.025000001081001016,265284.0,275.8639999389648,60.00626399230957,685.0
2018-01-07 16:00:00,69.0,66.0,50.0,0.7,51.0,45.0,10.0,,,,,,,
2018-01-07 17:00:00,59.0,47.0,42.0,0.5,26.0,70.0,10.0,,,,,,,
2018-01-07 18:00:00,41.0,39.0,29.0,0.4,10.0,83.0,8.0,50.0,753.3125,0.02500000103799999,265156.0,275.8538998413086,60.00598799133301,685.0
2018-01-07 19:00:00,41.0,41.0,22.0,0.3,10.0,80.0,6.0,,,,,,,
2018-01-07 20:00:00,34.0,34.0,24.0,0.3,9.0,81.0,5.0,,,,,,,
2018-01-07 21:00:00,27.0,24.0,19.0,0.3,9.0,79.0,4.0,50.0,752.8125,0.025000001063000408,264920.0,275.84850006103505,60.009027992248534,685.0
2018-01-07 22:00:00,26.0,24.0,15.0,0.3,6.0,82.0,3.0,,,,,,,
2018-01-07 23:00:00,42.0,42.0,13.0,0.3,7.0,78.0,4.0,,,,,,,
2018-01-08 00:00:00,34.0,34.0,16.0,0.3,7.0,75.0,5.0,50.0,735.0,0.025000000882999973,264852.0,275.8357000732421,60.00767199707031,696.9375
2018-01-08 01:00:00,28.0,28.0,19.0,0.4,8.0,72.0,5.0,,,,,,,
2018-01-08 02:00:00,37.0,37.0,21.0,0.4,8.0,70.0,6.0,,,,,,,
2018-01-08 03:00:00,36.0,32.0,25.0,0.4,9.0,68.0,7.0,50.0,734.0625,0.025000000830000268,264684.0,275.84949981689454,60.0113159942627,781.4375
2018-01-08 04:00:00,32.0,32.0,22.0,0.5,9.0,68.0,8.0,,,,,,,
2018-01-08 05:00:00,36.0,36.0,20.0,0.5,8.0,70.0,7.0,,,,,,,
2018-01-08 06:00:00,55.0,60.0,22.0,0.4,7.0,75.0,8.0,50.0,735.875,0.025000000845000148,264108.0,275.87369995117183,60.01399999237061,776.0625
2018-01-08 07:00:00,57.0,63.0,18.0,0.4,7.0,73.0,7.0,,,,,,,
2018-01-08 08:00:00,49.0,49.0,17.0,0.4,8.0,71.0,6.0,,,,,,,
2018-01-08 09:00:00,43.0,43.0,14.0,0.4,6.0,78.0,5.0,50.0,736.75,0.025000000817000868,264432.0,275.86089996337887,60.00875199127197,685.625
2018-01-08 10:00:00,44.0,44.0,11.0,0.3,4.0,81.0,4.0,,,,,,,
2018-01-08 11:00:00,46.0,46.0,10.0,0.3,3.0,82.0,3.0,,,,,,,
2018-01-08 12:00:00,68.0,85.0,12.0,0.3,3.0,82.0,3.0,50.0,736.125,0.025000000816000626,265016.0,275.8526998901367,60.0083159942627,685.0
2018-01-08 13:00:00,77.0,103.0,10.0,0.3,3.0,81.0,3.0,,,,,,,
2018-01-08 14:00:00,65.0,79.0,14.0,0.3,4.0,80.0,3.0,,,,,,,
2018-01-08 15:00:00,82.0,114.0,10.0,0.2,4.0,80.0,2.0,50.0,735.0625,0.025000000826999547,265116.0,275.8382000732421,60.00253999328614,685.0
2018-01-08 16:00:00,84.0,118.0,8.0,0.2,4.0,78.0,2.0,,,,,,,
2018-01-08 17:00:00,85.0,120.0,7.0,0.2,5.0,79.0,2.0,,,,,,,
2018-01-08 18:00:00,70.0,89.0,6.0,0.2,4.0,80.0,2.0,50.0,736.0625,0.025000000816000626,265020.0,275.851600036621,60.00543999481202,685.0
2018-01-08 19:00:00,54.0,58.0,6.0,0.3,4.0,77.0,2.0,,,,,,,
2018-01-08 20:00:00,60.0,70.0,7.0,0.3,4.0,78.0,2.0,,,,,,,
2018-01-08 21:00:00,35.0,35.0,4.0,0.2,3.0,80.0,2.0,50.0,734.6875,0.02500000088199973,264764.0,275.8308999633789,60.00450399780274,685.0
2018-01-08 22:00:00,33.0,33.0,8.0,0.3,3.0,78.0,2.0,,,,,,,
2018-01-08 23:00:00,24.0,23.0,6.0,0.3,2.0,77.0,2.0,,,,,,,
2018-01-09 00:00:00,24.0,18.0,3.0,0.3,3.0,77.0,2.0,50.0,735.5,0.025000000978000463,264684.0,275.8323999023437,60.00210399627686,696.375
2018-01-09 01:00:00,23.0,14.0,6.0,0.3,3.0,75.0,2.0,,,,,,,
2018-01-09 02:00:00,21.0,11.0,5.0,0.3,6.0,68.0,3.0,,,,,,,
2018-01-09 03:00:00,33.0,33.0,13.0,0.4,35.0,30.0,4.0,50.0,735.5625,0.025000000765999782,264932.0,275.8729000854492,60.01271199798584,782.625
2018-01-09 04:00:00,34.0,34.0,15.0,0.4,23.0,41.0,3.0,,,,,,,
2018-01-09 05:00:00,32.0,32.0,17.0,0.5,23.0,43.0,4.0,,,,,,,
2018-01-09 06:00:00,34.0,34.0,17.0,0.5,22.0,47.0,4.0,50.0,736.0,0.02500000064999983,264972.0,275.87049987792966,60.01157199859619,774.75
2018-01-09 07:00:00,38.0,38.0,15.0,0.5,23.0,42.0,4.0,,,,,,,
